dataset,date,rows,timestamp
taxi,2020-09-30,6073,2025-11-04T02:36:40Z
tnp,2020-07-01,102576,2025-11-04T02:40:19Z
tnp,2020-07-02,115665,2025-11-04T02:43:31Z
tnp,2020-07-03,132409,2025-11-04T02:47:40Z
tnp,2020-07-04,125180,2025-11-04T02:51:19Z
tnp,2020-07-05,94314,2025-11-04T02:54:20Z
tnp,2020-07-06,90215,2025-11-04T02:57:14Z
tnp,2020-07-07,94592,2025-11-04T03:00:11Z
tnp,2020-07-08,99268,2025-11-04T03:03:02Z
tnp,2020-07-09,108091,2025-11-04T03:06:39Z
tnp,2020-07-10,130201,2025-11-04T03:10:16Z
tnp,2020-07-11,141962,2025-11-04T03:13:19Z
tnp,2020-07-12,101236,2025-11-04T03:16:50Z
tnp,2020-07-13,91147,2025-11-04T03:20:24Z
tnp,2020-07-14,93717,2025-11-04T03:23:32Z
tnp,2020-07-15,103577,2025-11-04T03:26:48Z
tnp,2020-07-16,110267,2025-11-04T03:29:27Z
tnp,2020-07-17,133533,2025-11-04T03:32:48Z
tnp,2020-07-18,146813,2025-11-04T03:36:16Z
tnp,2020-07-19,99716,2025-11-04T03:38:50Z
tnp,2020-07-20,90811,2025-11-04T03:41:26Z
tnp,2020-07-21,93337,2025-11-04T03:44:11Z
tnp,2020-07-22,101333,2025-11-04T03:46:43Z
tnp,2020-07-23,110652,2025-11-04T03:49:18Z
tnp,2020-07-24,133920,2025-11-04T03:51:51Z
tnp,2020-07-25,146822,2025-11-04T03:54:34Z
tnp,2020-07-26,105499,2025-11-04T03:56:54Z
tnp,2020-07-27,89404,2025-11-04T03:59:15Z
tnp,2020-07-28,93848,2025-11-04T04:02:42Z
tnp,2020-07-29,100049,2025-11-04T04:05:41Z
tnp,2020-07-30,108987,2025-11-04T04:08:52Z
tnp,2020-07-31,130694,2025-11-04T04:12:03Z
tnp,2020-08-01,145178,2025-11-04T04:15:40Z
tnp,2020-08-02,103396,2025-11-04T04:18:31Z
tnp,2020-08-03,91878,2025-11-04T04:21:07Z
tnp,2020-08-04,93676,2025-11-04T04:24:09Z
tnp,2020-08-05,99310,2025-11-04T04:27:08Z
tnp,2020-08-06,109325,2025-11-04T04:29:38Z
tnp,2020-08-07,135839,2025-11-04T04:33:22Z
tnp,2020-08-08,152228,2025-11-04T04:36:56Z
tnp,2020-08-09,110724,2025-11-04T04:41:11Z
tnp,2020-08-10,84050,2025-11-04T04:44:38Z
tnp,2020-08-11,92398,2025-11-04T04:47:37Z
tnp,2020-08-12,99863,2025-11-04T04:50:34Z
tnp,2020-08-13,108681,2025-11-04T04:53:29Z
tnp,2020-08-14,133877,2025-11-04T04:57:37Z
tnp,2020-08-15,142646,2025-11-04T05:00:47Z
tnp,2020-08-16,104149,2025-11-04T05:03:55Z
tnp,2020-08-17,90817,2025-11-04T05:06:19Z
tnp,2020-08-18,91975,2025-11-04T05:08:53Z
tnp,2020-08-19,99404,2025-11-04T05:11:36Z
tnp,2020-08-20,110265,2025-11-04T05:14:11Z
tnp,2020-08-21,139719,2025-11-04T05:17:33Z
tnp,2020-08-22,155070,2025-11-04T05:20:33Z
tnp,2020-08-23,109535,2025-11-04T05:23:01Z
tnp,2020-08-24,94066,2025-11-04T05:25:23Z
tnp,2020-08-25,94733,2025-11-04T05:27:34Z
tnp,2020-08-26,102138,2025-11-04T05:31:50Z
tnp,2020-08-27,112563,2025-11-04T05:35:03Z
tnp,2020-08-28,141540,2025-11-04T05:38:59Z
tnp,2020-08-29,151803,2025-11-04T05:42:30Z
tnp,2020-08-30,110312,2025-11-04T05:45:43Z
tnp,2020-08-31,93879,2025-11-04T05:48:58Z
tnp,2020-09-01,98236,2025-11-04T05:51:46Z
tnp,2020-09-02,105801,2025-11-04T05:55:08Z
tnp,2020-09-03,118768,2025-11-04T06:01:32Z
tnp,2020-09-04,145080,2025-11-04T06:05:33Z
tnp,2020-09-05,158967,2025-11-04T06:08:19Z
tnp,2020-09-06,125473,2025-11-04T06:10:35Z
tnp,2020-09-07,97779,2025-11-04T06:13:23Z
tnp,2020-09-08,100619,2025-11-04T06:16:02Z
tnp,2020-09-09,98090,2025-11-04T06:19:11Z
tnp,2020-09-10,115940,2025-11-04T06:21:59Z
tnp,2020-09-11,141011,2025-11-04T06:25:06Z
tnp,2020-09-12,153682,2025-11-04T06:27:47Z
tnp,2020-09-13,118960,2025-11-04T06:30:29Z
tnp,2020-09-14,97302,2025-11-04T06:33:31Z
tnp,2020-09-15,101952,2025-11-04T06:35:51Z
tnp,2020-09-16,110751,2025-11-04T06:38:09Z
tnp,2020-09-17,121306,2025-11-04T06:40:34Z
tnp,2020-09-18,151832,2025-11-04T06:42:29Z
tnp,2020-09-19,167451,2025-11-04T06:45:43Z
tnp,2020-09-20,121060,2025-11-04T06:47:58Z
tnp,2020-09-21,99069,2025-11-04T06:49:51Z
tnp,2020-09-22,103731,2025-11-04T06:52:01Z
tnp,2020-09-23,111927,2025-11-04T06:54:15Z
tnp,2020-09-24,121777,2025-11-04T06:57:05Z
tnp,2020-09-25,151417,2025-11-04T07:00:46Z
tnp,2020-09-26,167671,2025-11-04T07:05:03Z
tnp,2020-09-27,120906,2025-11-04T07:08:06Z
tnp,2020-09-28,100805,2025-11-04T07:10:48Z
tnp,2020-09-29,101981,2025-11-04T07:14:21Z
tnp,2020-09-30,112283,2025-11-04T07:16:49Z
