dataset,date,rows,timestamp
taxi,2021-06-18,13047,2025-11-04T13:37:49Z
taxi,2021-06-19,11207,2025-11-04T13:40:25Z
taxi,2021-06-20,9152,2025-11-04T13:42:13Z
taxi,2021-06-21,12118,2025-11-04T13:44:30Z
taxi,2021-06-22,11706,2025-11-04T13:46:32Z
taxi,2021-06-23,11578,2025-11-04T13:48:32Z
taxi,2021-06-24,12632,2025-11-04T13:50:02Z
taxi,2021-06-25,13647,2025-11-04T13:52:09Z
taxi,2021-06-26,10449,2025-11-04T13:53:38Z
taxi,2021-06-27,9770,2025-11-04T13:55:44Z
taxi,2021-06-28,11259,2025-11-04T13:57:33Z
taxi,2021-06-29,11102,2025-11-04T13:59:23Z
taxi,2021-06-30,11553,2025-11-04T14:02:10Z
tnp,2021-04-01,127338,2025-11-04T14:05:17Z
tnp,2021-04-02,145634,2025-11-04T14:08:37Z
tnp,2021-04-03,159217,2025-11-04T14:11:33Z
tnp,2021-04-04,108634,2025-11-04T14:13:15Z
tnp,2021-04-05,105125,2025-11-04T14:15:27Z
tnp,2021-04-06,113243,2025-11-04T14:17:36Z
tnp,2021-04-07,121338,2025-11-04T14:19:58Z
tnp,2021-04-08,130455,2025-11-04T14:22:25Z
tnp,2021-04-09,148898,2025-11-04T14:24:40Z
tnp,2021-04-10,172127,2025-11-04T14:26:52Z
tnp,2021-04-11,113180,2025-11-04T14:29:15Z
tnp,2021-04-12,102604,2025-11-04T14:31:39Z
tnp,2021-04-13,106052,2025-11-04T14:34:09Z
tnp,2021-04-14,116638,2025-11-04T14:36:25Z
tnp,2021-04-15,122903,2025-11-04T14:38:31Z
tnp,2021-04-16,143255,2025-11-04T14:41:07Z
tnp,2021-04-17,169571,2025-11-04T14:43:23Z
tnp,2021-04-18,118542,2025-11-04T14:45:38Z
tnp,2021-04-19,104523,2025-11-04T14:47:52Z
tnp,2021-04-20,109460,2025-11-04T14:49:45Z
tnp,2021-04-21,114907,2025-11-04T14:51:46Z
tnp,2021-04-22,120466,2025-11-04T14:54:38Z
tnp,2021-04-23,286692,2025-11-04T15:00:14Z
tnp,2021-04-24,169666,2025-11-04T15:02:41Z
tnp,2021-04-25,121777,2025-11-04T15:05:17Z
tnp,2021-04-26,104339,2025-11-04T15:07:33Z
tnp,2021-04-27,112583,2025-11-04T15:09:35Z
tnp,2021-04-28,114407,2025-11-04T15:11:41Z
tnp,2021-04-29,121984,2025-11-04T15:13:51Z
tnp,2021-04-30,141426,2025-11-04T15:15:59Z
tnp,2021-05-01,159403,2025-11-04T15:19:20Z
tnp,2021-05-02,121135,2025-11-04T15:21:52Z
tnp,2021-05-03,104394,2025-11-04T15:24:48Z
tnp,2021-05-04,109390,2025-11-04T15:26:47Z
tnp,2021-05-05,121756,2025-11-04T15:28:56Z
tnp,2021-05-06,126822,2025-11-04T15:31:19Z
tnp,2021-05-07,145436,2025-11-04T15:33:56Z
tnp,2021-05-08,158206,2025-11-04T15:36:02Z
tnp,2021-05-09,114484,2025-11-04T15:37:45Z
tnp,2021-05-10,106002,2025-11-04T15:40:03Z
tnp,2021-05-11,110532,2025-11-04T15:41:51Z
tnp,2021-05-12,118564,2025-11-04T15:43:54Z
tnp,2021-05-13,125687,2025-11-04T15:46:25Z
tnp,2021-05-14,149790,2025-11-04T15:48:55Z
tnp,2021-05-15,173077,2025-11-04T15:52:24Z
tnp,2021-05-16,123865,2025-11-04T15:54:54Z
tnp,2021-05-17,106614,2025-11-04T15:57:09Z
tnp,2021-05-18,111744,2025-11-04T15:59:38Z
tnp,2021-05-19,121003,2025-11-04T16:03:36Z
tnp,2021-05-20,134601,2025-11-04T16:06:32Z
tnp,2021-05-21,158066,2025-11-04T16:09:29Z
tnp,2021-05-22,178013,2025-11-04T16:13:03Z
tnp,2021-05-23,127193,2025-11-04T16:16:07Z
tnp,2021-05-24,107031,2025-11-04T16:18:53Z
tnp,2021-05-25,113614,2025-11-04T16:22:31Z
tnp,2021-05-26,123643,2025-11-04T16:25:13Z
tnp,2021-05-27,131769,2025-11-04T16:28:39Z
tnp,2021-05-28,164216,2025-11-04T16:31:34Z
tnp,2021-05-29,182387,2025-11-04T16:34:37Z
tnp,2021-05-30,151184,2025-11-04T16:37:42Z
tnp,2021-05-31,109011,2025-11-04T16:39:55Z
tnp,2021-06-01,109696,2025-11-04T16:42:47Z
tnp,2021-06-02,117623,2025-11-04T16:45:24Z
tnp,2021-06-03,129250,2025-11-04T16:48:11Z
tnp,2021-06-04,157132,2025-11-04T16:50:58Z
tnp,2021-06-05,184880,2025-11-04T16:54:08Z
tnp,2021-06-06,133837,2025-11-04T16:56:45Z
tnp,2021-06-07,105898,2025-11-04T16:59:21Z
tnp,2021-06-08,110966,2025-11-04T17:02:11Z
tnp,2021-06-09,122237,2025-11-04T17:04:43Z
tnp,2021-06-10,135090,2025-11-04T17:07:15Z
tnp,2021-06-11,170510,2025-11-04T17:11:58Z
tnp,2021-06-12,185383,2025-11-04T17:15:29Z
tnp,2021-06-13,139282,2025-11-04T17:18:28Z
tnp,2021-06-14,106625,2025-11-04T17:20:19Z
tnp,2021-06-15,114416,2025-11-04T17:22:39Z
tnp,2021-06-16,123409,2025-11-04T17:24:26Z
tnp,2021-06-17,135643,2025-11-04T17:28:03Z
tnp,2021-06-18,166457,2025-11-04T17:31:06Z
tnp,2021-06-19,184465,2025-11-04T17:34:25Z
tnp,2021-06-20,124444,2025-11-04T17:36:46Z
tnp,2021-06-21,110261,2025-11-04T17:39:19Z
tnp,2021-06-22,119069,2025-11-04T17:42:46Z
tnp,2021-06-23,128404,2025-11-04T17:45:17Z
tnp,2021-06-24,141026,2025-11-04T17:47:51Z
tnp,2021-06-25,172740,2025-11-04T17:50:29Z
tnp,2021-06-26,193811,2025-11-04T17:54:08Z
tnp,2021-06-27,143496,2025-11-04T17:56:48Z
tnp,2021-06-28,112020,2025-11-04T18:00:07Z
tnp,2021-06-29,119143,2025-11-04T18:03:10Z
tnp,2021-06-30,126662,2025-11-04T18:05:20Z
